data_dir,geodatabase,layer,table,tbl_exists,loaded,has_geom
/share/data/marinecadastre.gov/Federal and State Waters/FederalAndStateWaters_dir,/share/data/marinecadastre.gov/Federal and State Waters/FederalAndStateWaters_dir/FederalAndStateWaters.gdb,FederalAndStateWaters,gdb_FederalAndStateWaters,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Formerly Used Defense Sites (Unexploded Ordnances)/UnexplodedOrdnance_FUDS_dir,/share/data/marinecadastre.gov/Formerly Used Defense Sites (Unexploded Ordnances)/UnexplodedOrdnance_FUDS_dir/UnexplodedOrdnance_FUDS.gdb,UnexplodedOrdnance_FUDS,gdb_UnexplodedOrdnance_FUDS,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Benthic_Habitat_Map,gdb_Shallow_CompiledHabitatRecords_Benthic_Habitat_Map,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Coral_Richness_Mean,gdb_Shallow_CompiledHabitatRecords_Coral_Richness_Mean,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Coral_Richness_by_Year,gdb_Shallow_CompiledHabitatRecords_Coral_Richness_by_Year,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Biological_Cover_Mean,gdb_Shallow_CompiledHabitatRecords_Biological_Cover_Mean,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Biological_Cover_by_Year,gdb_Shallow_CompiledHabitatRecords_Biological_Cover_by_Year,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Mesophotic_CompiledSurveyRecords_Presences_and_Absences_of_Leptoseris_Porites_Montipora,gdb_Mesophotic_CompiledSurveyRecords_Presences_and_Absenc_6,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Benthic_Habitat_VideoPhotoLocations,gdb_Shallow_CompiledHabitatRecords_Benthic_Habitat_VideoP_7,TRUE,FALSE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Shallow_CompiledHabitatRecords_Benthic_Habitat_VideoPhotoLocations_Key,gdb_Shallow_CompiledHabitatRecords_Benthic_Habitat_VideoP_8,FALSE,FALSE,FALSE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Antipatharia_Deep_Genera,gdb_Deep_CompiledSurveyRecords_Presences_of_Antipatharia__9,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Antipatharia_MidDepth_Genera,gdb_Deep_CompiledSurveyRecords_Presences_of_Antipatharia_10,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Antipatharia_Shallow_Genera,gdb_Deep_CompiledSurveyRecords_Presences_of_Antipatharia_11,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Calcaxonia,gdb_Deep_CompiledSurveyRecords_Presences_of_Calcaxonia,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Corallium,gdb_Deep_CompiledSurveyRecords_Presences_of_Corallium,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Framework_Forming_Scleractinia,gdb_Deep_CompiledSurveyRecords_Presences_of_Framework_Fo_14,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Gold_Corals,gdb_Deep_CompiledSurveyRecords_Presences_of_Gold_Corals,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Gorgonian_Alcyonacea,gdb_Deep_CompiledSurveyRecords_Presences_of_Gorgonian_Al_16,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Holaxonia,gdb_Deep_CompiledSurveyRecords_Presences_of_Holaxonia,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Isididae,gdb_Deep_CompiledSurveyRecords_Presences_of_Isididae,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Non_Framework_Forming_Scleractinia,gdb_Deep_CompiledSurveyRecords_Presences_of_Non_Framewor_19,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Nongorgonian_Alcyonacea,gdb_Deep_CompiledSurveyRecords_Presences_of_Nongorgonian_20,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Paragorgiidae,gdb_Deep_CompiledSurveyRecords_Presences_of_Paragorgiidae,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Pennatulacea_Hard_Substrate,gdb_Deep_CompiledSurveyRecords_Presences_of_Pennatulacea_22,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Pennatulacea_Soft_Substrate,gdb_Deep_CompiledSurveyRecords_Presences_of_Pennatulacea_23,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_of_Scleraxonia,gdb_Deep_CompiledSurveyRecords_Presences_of_Scleraxonia,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir,/share/data/marinecadastre.gov/Hawaii Benthic Habitat Map - Biological Cover/GIS-Data_FileGeodatabase_Chapter-3_Benthics_dir/MHI-Biogeographic-Assessment_Chapter-3_Benthics_Public.gdb,Deep_CompiledSurveyRecords_Presences_Key,gdb_Deep_CompiledSurveyRecords_Presences_Key,FALSE,FALSE,FALSE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Compiled_Survey_Records,gdb_ReefFishCommunities_Compiled_Survey_Records,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Restricted_Fishing_Areas,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Restricte_2,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,gdb_BottomFishCommunities_Ancillary_Fish_Aggregating_Devices,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Marine_Life_Conservation_Districts_Fishery_Management_Areas,gdb_BottomFishCommunities_Ancillary_Marine_Life_Conservat_4,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Fishery_Reporting_Areas,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Fishe_5,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__6,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_BotCam_Sites_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__7,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_DeepSeaHandLine_Data_by_Month,gdb_BottomFishCommunities_CompiledDARFisheryRecords_DeepS_8,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Hard_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations__9,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledBotCamFishObservations_Soft_Substrate_Deep7_Summary_Data_by_Aliquot,gdb_BottomFishCommunities_CompiledBotCamFishObservations_10,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_Essential_Fish_Habitat,gdb_ReefFishCommunities_Ancillary_Coral_Reef_Ecosystem_E_11,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_Ancillary_Bottom_Fish_Essential_Fish_Habitat,gdb_BottomFishCommunities_Ancillary_Bottom_Fish_Essentia_12,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir,/share/data/marinecadastre.gov/Hawaii Bottomfish - Catch per unit effort (catch per fishing trip)/GIS-Data_FileGeodatabase_Chapter-4_Fishes_dir/MHI-Biogeographic-Assessment_Chapter-4_Fish_Public.gdb,BottomFishCommunities_CompiledDARFisheryRecords_Deep7_Catch_Summary,gdb_BottomFishCommunities_CompiledDARFisheryRecords_Deep_13,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BlackfootedAlbatross,gdb_ForagingRange_BlackfootedAlbatross,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BluegrayNoddy,gdb_ForagingRange_BluegrayNoddy,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BlackNoddy,gdb_ForagingRange_BlackNoddy,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_BrownNoddy,gdb_ForagingRange_BrownNoddy,TRUE,TRUE,TRUE
/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir,/share/data/marinecadastre.gov/Hawaii Brown Booby - Predicted Relative Abundance Aug - Oct/GIS-Data_FileGeodatabase_Chapter-7_Seabirds_dir/MHI-Biogeographic-Assessment_Chapter-7_Seabirds_Public.gdb,ForagingRange_GreatFrigatebird,gdb_ForagingRange_GreatFrigatebird,TRUE,TRUE,TRUE
